"channel","reference","start","end","identity"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","16493","16971","0.8522267206477733"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","8899","9351","0.8617710583153347"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","4074","4561","0.9023904382470119"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","10111","10572","0.9300847457627118"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","869","1349","0.9317269076305221"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","858","1347","0.9363817097415507"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","6523","6986","0.9071729957805907"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","433","919","0.8023715415019763"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","450","929","0.8952772073921971"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","14096","14566","0.9106029106029107"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","434","910","0.8780487804878049"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","14076","14566","0.83984375"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","5282","5766","0.9048582995951417"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","11244","11706","0.8776371308016878"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","873","1345","0.9453781512605042"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","10521","10967","0.8955223880597015"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","11669","12145","0.9180327868852459"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","4871","5358","0.9216867469879518"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","436","929","0.9520958083832335"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","4871","5354","0.9511201629327902"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","9268","9785","0.9545454545454546"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","4871","5354","0.8927125506072875"
