"channel","reference","start","end","identity"
"8","ref4","8344","8487","99"
"8","ref4","9903","9984","81"
"8","ref1","148","223","100"
"5","ref4","9142","9353","95"
"9","ref2","3452","3611","86"
"1","ref2","3831","3935","92"
"8","ref4","8988","9043","84"
"2","ref5","5669","6428","98"
"2","ref5","8783","9126","88"
"6","ref4","9614","9790","87"
"1","ref1","4397","5396","81"
"1","ref4","8033","8594","95"
"10","ref1","5944","6053","90"
"1","ref3","1908","1942","99"
"10","ref3","1666","1780","96"
"1","ref4","6812","7131","99"
"1","ref1","5579","5717","92"
"2","ref1","1544","2026","82"
"4","ref2","3246","3999","94"
"7","ref3","1829","1858","85"
"5","ref2","3031","3510","83"
"11","ref5","7705","7855","88"
"2","ref5","4613","4862","80"
"3","ref5","7905","8904","87"
"8","ref3","1868","1889","84"
"4","ref1","89","144","97"
"11","ref5","6436","7362","81"
"1","ref2","3520","4072","84"
"7","ref3","1909","1924","96"
"6","ref2","2386","2399","87"
"2","ref1","1043","1244","96"
"8","ref2","3133","3734","96"
"9","ref1","4084","4131","92"
"9","ref4","8806","9021","91"
"3","ref2","3247","3409","80"
"1","ref3","1698","1809","100"
"1","ref4","7351","7542","99"
"9","ref3","1507","1525","80"
"11","ref5","7607","7825","82"
"8","ref2","3734","4123","86"
"2","ref2","3524","4478","82"
"12","ref4","8447","8599","97"
"4","ref2","2296","3027","87"
"5","ref4","9291","9348","81"
"9","ref2","3564","3806","99"
"8","ref1","475","542","86"
"8","ref5","7119","7153","100"
"3","ref1","1366","1436","83"
"7","ref1","2582","2693","84"
"5","ref2","3152","3574","80"
"8","ref1","6159","6334","91"
"7","ref2","3460","4218","99"
"3","ref1","5080","5135","94"
"9","ref3","1902","1915","81"
"4","ref5","5776","6032","88"
"3","ref5","8964","9027","85"
"9","ref4","8864","9615","100"
"8","ref2","2838","3009","94"
"1","ref2","2335","3286","93"
"12","ref3","1657","1812","88"
"4","ref2","3923","4125","93"
"11","ref3","1972","2031","92"
"4","ref1","7838","7923","90"
"7","ref1","6168","6195","93"
"11","ref4","7917","8829","80"
"10","ref2","2675","3575","84"
"4","ref1","5291","5370","88"
"5","ref1","5141","5350","87"
"5","ref3","1560","1686","100"
"3","ref1","6745","6779","95"
"8","ref1","5387","5639","93"
"3","ref1","3747","3824","99"
"10","ref1","5661","5895","89"
"1","ref3","1689","1709","93"
"9","ref2","2035","2052","83"
"3","ref4","9092","9201","95"
"6","ref3","1548","1597","96"
"1","ref1","7401","7477","87"
"5","ref4","7139","7245","95"
"3","ref3","1562","1579","91"
"1","ref3","1543","1761","87"
"1","ref2","2196","2451","95"
"8","ref2","3772","4023","99"
"11","ref3","1855","1969","91"
"7","ref5","6231","7003","97"
"5","ref3","1576","1631","94"
"5","ref3","1566","1613","89"
"6","ref2","2650","2860","90"
"4","ref2","2194","2673","99"
"8","ref1","6594","6807","90"
"5","ref2","2477","3476","85"
"7","ref3","1899","1934","80"
"2","ref3","1644","1656","95"
"9","ref3","1695","2368","97"
"5","ref1","3135","3140","91"
"2","ref3","1718","1750","84"
"9","ref4","7569","7743","90"
"3","ref3","1998","2055","90"
"11","ref1","2847","2869","89"
"5","ref2","3076","4075","97"
"5","ref5","4339","4698","89"
"7","ref5","7342","7511","88"
"10","ref3","1967","1989","98"
"2","ref2","3134","4042","90"
"4","ref4","9356","10355","93"
"2","ref2","3472","4063","81"
"9","ref2","3581","3889","82"
"10","ref4","6084","6143","97"
"6","ref1","822","1087","95"
"10","ref1","3113","3350","96"
"6","ref2","2680","2801","97"
"8","ref2","3279","3549","93"
"5","ref2","3324","3358","89"
"11","ref3","1857","1918","87"
"12","ref2","2497","3077","88"
"7","ref3","1536","1562","94"
"10","ref1","6642","6686","99"
"4","ref4","6558","7147","100"
"4","ref1","4590","4715","87"
"7","ref2","3868","4867","84"
"7","ref2","2615","3614","85"
"4","ref4","7343","7768","84"
"4","ref2","2043","2178","97"
"8","ref4","7373","7488","99"
"6","ref2","3778","4159","83"
"4","ref1","2798","2946","89"
"10","ref1","769","905","93"
"11","ref2","3685","4281","97"
"8","ref2","2247","2336","88"
"12","ref3","1616","1952","96"
"12","ref2","2693","3692","84"
"1","ref2","3803","4060","94"
"11","ref1","3440","3656","91"
"9","ref2","2910","3184","95"
"12","ref4","6301","6342","81"
"6","ref1","5759","5790","82"
"1","ref2","3396","3691","96"
"11","ref1","4984","5018","91"
"7","ref1","6526","6797","89"
"5","ref4","9173","9287","91"
"10","ref1","7295","7395","93"
"3","ref1","3819","3919","90"
"7","ref2","2793","2942","89"
"11","ref2","3136","3702","91"
"5","ref5","4897","5022","88"
"7","ref2","2087","2266","82"
"5","ref4","7368","7613","82"
"1","ref2","3442","3720","81"
"5","ref4","6603","6689","95"
"1","ref2","3547","3610","90"
"4","ref4","7460","7687","84"
"1","ref4","8259","8351","90"
"1","ref3","1761","1787","90"
"10","ref4","7517","8315","83"
"6","ref2","2390","2831","87"
"8","ref2","2345","2984","89"
"2","ref4","8647","8757","94"
"5","ref2","2507","3132","98"
"5","ref1","2517","2609","85"
"8","ref2","3606","4039","82"
"4","ref1","7306","7416","80"
"7","ref5","4915","5693","80"
"9","ref1","5915","6466","80"
"9","ref1","339","662","99"
"12","ref4","9705","9762","94"
"1","ref4","7916","8174","97"
"2","ref4","6563","6716","96"
"3","ref5","6230","7229","100"
"1","ref1","4851","5246","80"
"4","ref4","6074","6106","97"
"12","ref2","3155","3922","98"
"9","ref2","2712","2822","89"
"8","ref3","1524","1601","85"
"12","ref5","4513","5512","82"
"1","ref1","1767","2267","84"
"2","ref4","8593","8628","99"
"3","ref4","8679","8817","82"
"3","ref3","1624","1795","81"
"4","ref3","1605","1637","96"
"10","ref1","176","859","93"
"12","ref2","3749","3836","89"
"8","ref4","9242","9532","99"
"12","ref4","9101","9180","80"
"3","ref4","9258","9450","82"
"7","ref5","4188","4631","82"
"6","ref1","240","257","95"
"10","ref4","7105","7405","81"
"12","ref2","3803","3988","91"
"11","ref2","3164","3415","90"
"2","ref3","1970","2158","96"
"12","ref4","9352","9396","99"
"4","ref5","7086","8085","84"
"2","ref2","3188","3713","81"
"11","ref5","7233","7514","90"
"8","ref1","263","653","95"
"8","ref5","4574","5573","97"
"6","ref4","7400","7426","84"
"11","ref1","1747","1844","92"
"2","ref3","1681","1688","80"
"7","ref2","3345","3560","98"
"10","ref1","5666","5808","92"
"2","ref4","8462","8534","92"
"5","ref4","9915","10041","84"
"5","ref1","547","767","96"
"12","ref4","8260","8720","100"
"7","ref5","6834","7833","96"
"5","ref1","4566","4865","92"
"10","ref2","3906","4106","97"
"1","ref2","2986","3382","99"
"11","ref4","8005","8344","86"
"5","ref4","9157","9231","86"
"7","ref1","101","283","85"
"2","ref2","3425","3864","90"
"11","ref3","1539","1568","92"
"10","ref3","1715","1865","91"
"10","ref3","1832","1931","91"
"9","ref2","2725","2867","93"
"12","ref1","6742","6832","83"
"1","ref1","2325","2349","83"
"8","ref1","3432","3562","81"
"7","ref1","6301","6338","99"
"10","ref3","1666","1714","90"
"8","ref2","2061","2149","98"
"1","ref1","3524","3640","98"
"6","ref4","6760","6953","100"
"9","ref4","9779","10339","80"
"4","ref4","6578","6784","92"
"12","ref3","1918","1959","89"
"9","ref4","9982","10293","96"
"6","ref3","1795","1807","100"
"3","ref4","6118","6440","82"
"10","ref4","7564","7624","96"
"4","ref2","2534","2758","88"
"10","ref2","3428","4231","99"
"3","ref3","1579","1675","97"
"5","ref1","6966","7045","98"
"6","ref2","2947","3460","84"
"9","ref1","6713","6803","92"
"3","ref4","8323","9322","99"
"10","ref3","1577","1607","98"
"5","ref4","9104","9392","94"
"12","ref3","1536","1582","81"
"3","ref4","8945","9080","99"
"7","ref1","2582","2696","80"
"4","ref4","8926","9315","98"
"9","ref4","8113","8170","96"
"7","ref1","1327","1545","84"
"1","ref1","6124","6213","80"
"11","ref4","6668","6751","80"
"5","ref1","3076","3174","91"
"7","ref1","3540","4128","81"
"5","ref3","1594","1672","83"
"1","ref4","6938","7550","89"
"6","ref1","122","268","93"
"4","ref2","3382","3528","83"
"12","ref4","9242","9297","81"
"8","ref5","8027","9026","84"
"7","ref1","7222","7293","82"
"11","ref2","3380","3466","93"
"8","ref4","7456","7710","84"
"10","ref2","2725","2767","90"
"6","ref3","1708","1763","82"
"3","ref1","5612","5838","100"
"1","ref4","7107","7394","89"
"5","ref2","3526","3612","86"
"10","ref3","1643","1663","86"
"6","ref3","1856","2043","82"
"1","ref4","8610","8682","94"
"11","ref3","1562","1569","83"
"5","ref4","6221","6427","82"
"5","ref4","6612","6639","81"
"7","ref4","7100","7173","88"
"1","ref3","1732","1871","85"
"5","ref4","8222","8371","90"
"9","ref4","6593","6732","97"
"5","ref1","636","833","82"
