"channel","reference","start","end","identity"
"3","ref5","6058","6137","95"
"2","ref1","1315","1492","91"
"8","ref2","2361","2626","99"
"9","ref4","9359","9768","96"
"11","ref5","7237","8236","82"
"9","ref4","7066","7953","86"
"6","ref1","682","712","91"
"8","ref4","7719","8718","85"
"1","ref3","1563","1779","86"
"9","ref5","5873","6872","84"
"12","ref5","5859","6858","93"
"7","ref5","4796","5782","99"
"6","ref4","7476","7588","95"
"3","ref1","2183","2187","87"
"10","ref1","7096","7365","94"
"1","ref4","6499","7498","84"
"7","ref4","6745","7211","80"
"4","ref4","8105","8199","90"
"3","ref4","6581","7006","98"
"7","ref1","7502","7618","92"
"6","ref5","8145","8349","99"
"4","ref1","164","197","98"
"10","ref1","2310","2343","99"
"11","ref1","6223","6861","94"
"5","ref1","2622","2691","95"
"1","ref2","3016","3118","86"
"1","ref2","2330","2868","86"
"9","ref5","7036","7903","84"
"4","ref4","9508","9726","87"
"12","ref2","2151","2521","87"
"1","ref3","1508","1569","85"
"6","ref5","4249","5248","99"
"11","ref4","7409","7562","89"
"7","ref5","5119","5224","80"
"10","ref4","7852","8499","85"
"10","ref2","3941","4180","98"
"2","ref4","7047","7257","86"
"10","ref2","2976","3227","98"
"4","ref2","2506","2612","94"
"10","ref3","1849","1967","98"
"12","ref1","3634","3858","92"
"11","ref4","9840","9855","83"
"9","ref3","1775","1971","100"
"9","ref3","1927","2137","81"
"2","ref3","1519","1698","86"
"8","ref2","2668","2716","100"
"11","ref1","1168","1232","82"
"10","ref1","3725","3755","95"
"3","ref4","9801","9936","98"
"10","ref2","3147","3398","95"
"12","ref3","1673","1704","98"
"8","ref1","6467","6510","93"
"11","ref2","2373","2802","88"
"11","ref4","8406","9094","83"
"12","ref3","1776","1836","87"
"2","ref3","1777","1810","92"
"3","ref1","7767","8143","98"
"10","ref4","6602","6830","87"
"3","ref2","2701","2792","93"
"4","ref4","6103","6302","87"
"10","ref1","4674","5673","83"
"6","ref1","5665","5818","97"
"12","ref1","1464","1612","86"
"9","ref1","7050","7492","87"
"10","ref1","6098","6127","82"
"1","ref5","5991","6187","98"
"3","ref1","7879","7923","91"
"11","ref4","6065","6288","89"
"6","ref4","9247","9321","83"
"8","ref5","4177","4388","100"
"11","ref5","5919","6062","95"
"10","ref1","4208","4220","85"
"1","ref1","3011","3166","88"
"8","ref1","3428","3622","81"
"11","ref1","3759","3801","80"
"3","ref1","1741","2336","84"
"6","ref3","1551","1732","85"
"1","ref4","6250","6495","94"
"10","ref3","1782","1800","93"
"10","ref1","3332","3396","83"
"7","ref1","5896","6245","81"
"8","ref1","3333","3507","89"
"11","ref3","1916","1930","98"
"4","ref4","9715","9727","83"
"4","ref3","1539","1598","86"
"7","ref2","2058","2149","89"
"6","ref1","6122","6134","88"
"5","ref5","4209","4857","87"
"2","ref2","2761","3231","83"
"3","ref2","3270","3342","87"
"9","ref4","7910","8160","81"
"7","ref2","2373","2418","99"
"3","ref5","4830","5829","91"
"1","ref4","8330","8582","80"
"7","ref3","1873","1893","91"
"5","ref4","6871","7085","96"
"6","ref2","2138","3137","95"
"5","ref1","7158","7231","85"
"3","ref1","4434","5182","90"
"1","ref4","8870","9096","87"
"10","ref1","2992","3025","85"
"11","ref4","9606","9699","93"
"1","ref4","9514","9946","83"
"10","ref1","6722","6780","98"
"1","ref4","8647","8852","99"
"3","ref4","9318","9425","83"
"6","ref1","6227","6504","86"
"3","ref4","7773","8726","90"
"5","ref4","7853","8506","83"
"4","ref2","3549","4253","90"
"2","ref4","7684","7796","86"
"3","ref4","9184","9398","87"
"4","ref2","3505","3644","97"
"2","ref2","2570","2713","92"
"12","ref4","8770","8949","89"
"1","ref1","4155","4287","100"
"3","ref3","1978","2054","95"
"11","ref2","3809","4716","85"
"9","ref4","7862","7911","85"
"12","ref2","2891","3890","90"
"1","ref2","2005","2774","89"
"11","ref3","1649","1804","98"
"11","ref4","9450","9618","90"
"5","ref4","7992","8022","91"
"6","ref2","3621","4620","86"
"8","ref1","4843","4976","95"
"4","ref4","7352","7608","84"
"6","ref4","7085","7414","89"
"12","ref4","7571","7856","99"
"3","ref5","5395","5732","84"
"2","ref4","8869","9308","83"
"6","ref2","3839","4297","97"
"3","ref5","6863","7862","94"
"9","ref1","3419","3522","88"
"10","ref4","6360","6907","87"
"7","ref4","6160","6351","93"
"3","ref1","2310","2607","91"
"6","ref4","7125","7155","87"
"9","ref3","1571","1832","97"
"4","ref4","6017","6045","84"
"3","ref2","2672","3494","95"
"1","ref3","1619","1836","97"
"11","ref1","2725","2872","94"
"2","ref1","6108","6202","100"
"9","ref2","2834","3059","84"
"9","ref4","8252","8346","82"
"10","ref1","3052","3077","99"
"11","ref3","1750","1758","85"
"11","ref1","74","211","82"
"8","ref5","7701","7971","85"
"9","ref2","3721","3788","83"
"10","ref5","6598","7547","100"
"6","ref1","3632","3764","80"
"6","ref4","6253","6370","85"
"11","ref2","3294","3690","94"
"10","ref5","4475","5379","94"
"5","ref1","4140","4229","95"
"5","ref5","7506","8441","94"
"5","ref1","3893","3916","97"
"2","ref4","6172","6344","93"
"10","ref3","1727","1775","97"
"1","ref1","2445","2520","87"
"8","ref1","3567","3662","90"
"2","ref2","3442","3568","88"
"9","ref5","6718","7717","86"
"7","ref3","1632","1714","90"
"11","ref5","7514","7932","89"
"5","ref4","6293","6581","88"
"10","ref1","6632","6977","91"
"7","ref1","7281","7386","95"
"1","ref5","7928","7984","80"
"11","ref1","403","567","82"
"1","ref2","2776","3053","97"
"12","ref3","1622","1675","95"
"5","ref1","2291","2326","88"
"2","ref4","7374","7540","96"
"2","ref2","3102","3309","89"
"6","ref1","1546","1632","95"
"5","ref2","3146","3330","99"
"5","ref1","1737","1965","91"
"7","ref1","1385","1700","93"
"6","ref4","6149","6189","81"
"11","ref1","4516","4560","95"
"9","ref1","3151","3433","91"
"3","ref1","2150","2252","97"
"7","ref1","1730","1827","81"
"5","ref4","7673","7820","95"
"1","ref2","3444","4443","80"
"1","ref5","8146","8724","96"
"4","ref1","7368","7419","89"
"6","ref3","1791","1854","98"
"2","ref1","7594","7614","83"
"4","ref4","6782","6892","94"
"9","ref5","6249","7248","93"
"5","ref5","6113","6380","88"
"10","ref4","7263","7464","90"
"7","ref1","7960","8027","97"
"7","ref2","2013","2220","93"
"8","ref1","1289","1315","93"
"2","ref1","4478","4703","99"
"3","ref3","1528","1541","85"
"12","ref4","7301","7842","84"
"1","ref5","4062","4178","82"
"12","ref2","3651","4650","98"
"12","ref4","7832","7939","92"
"2","ref1","7289","7452","100"
"10","ref5","7107","7391","88"
"2","ref1","3781","3836","100"
"4","ref3","1548","1560","97"
"2","ref2","3460","3479","97"
"9","ref2","3407","3742","86"
"9","ref5","6234","6938","100"
"2","ref1","3692","3960","88"
"12","ref4","7070","7454","90"
"9","ref4","6366","6442","83"
"7","ref1","6795","6987","95"
"4","ref4","8353","8571","88"
"11","ref3","1843","1925","99"
"4","ref1","1572","1686","100"
"12","ref4","6089","6467","97"
"7","ref4","9842","10695","84"
"8","ref2","3551","3831","84"
"7","ref1","7907","7919","85"
"11","ref1","3996","4995","100"
"10","ref2","2787","2920","95"
"12","ref4","9301","9774","82"
"11","ref4","7155","7787","99"
"9","ref4","8175","8216","95"
"2","ref1","2518","3517","94"
"7","ref4","9679","9923","99"
"7","ref1","2049","2072","81"
"1","ref4","7156","7353","84"
"6","ref1","3595","3879","83"
"4","ref4","9124","9165","91"
"8","ref5","6248","7098","95"
"6","ref2","3937","4447","85"
"9","ref4","7946","8001","91"
"10","ref1","4961","4988","100"
"5","ref1","542","599","83"
"2","ref4","9010","9531","95"
"12","ref1","1699","1813","97"
"3","ref5","6413","6873","83"
"12","ref3","1664","1784","95"
"11","ref4","8961","9185","92"
"10","ref1","5519","5654","86"
"4","ref1","5424","5456","92"
"11","ref3","1973","2053","82"
"9","ref4","8801","9405","83"
"4","ref4","8899","8995","99"
"2","ref1","7786","7851","93"
"2","ref1","7542","7798","91"
"8","ref4","8381","8580","81"
"8","ref3","1915","1956","84"
"5","ref4","9008","9407","81"
"9","ref1","165","336","92"
"3","ref3","1516","1563","92"
"3","ref1","72","116","82"
"1","ref5","7301","8300","97"
"4","ref3","1887","2036","98"
"10","ref2","2675","2945","84"
"8","ref2","3265","3362","86"
"5","ref1","588","626","100"
"7","ref4","8284","8731","91"
"11","ref1","997","1423","86"
"12","ref2","2877","3595","100"
"9","ref1","3066","3660","100"
"3","ref1","3771","4381","82"
"12","ref3","1732","1747","99"
"10","ref2","2778","3089","80"
"6","ref5","4934","5717","86"
"12","ref2","2467","3248","99"
"11","ref4","7127","7648","81"
"12","ref3","1729","1908","94"
"7","ref2","3657","3966","93"
"9","ref2","3715","3863","82"
"11","ref1","855","917","90"
"1","ref4","9355","9508","87"
"11","ref2","3069","3280","95"
"4","ref5","5054","5240","99"
"9","ref4","8938","9503","86"
"4","ref1","3814","3943","90"
"9","ref4","9683","9715","81"
"9","ref1","2181","2208","82"
"7","ref1","5890","6003","94"
"2","ref1","3903","3968","82"
"1","ref4","6109","7004","95"
"4","ref1","5229","5254","92"
"10","ref4","7014","7225","87"
"5","ref4","9238","9447","85"
"6","ref5","4341","4800","84"
"7","ref4","9913","10045","92"
"12","ref2","2486","2713","89"
"8","ref2","2277","2848","81"
"4","ref3","1871","1943","94"
"11","ref1","82","268","88"
"4","ref2","2445","3266","86"
"11","ref2","2526","2762","97"
"12","ref1","3472","3641","80"
"10","ref3","1759","1996","99"
"9","ref2","2223","2519","86"
"8","ref1","4168","4813","84"
"9","ref3","1688","1719","94"
"11","ref4","6928","6989","84"
"6","ref4","6127","6211","92"
"5","ref3","1842","1876","100"
"5","ref1","5628","5641","82"
"12","ref5","6239","7238","90"
"6","ref4","9066","9283","91"
"1","ref4","8824","9106","80"
"4","ref2","3736","3914","98"
"9","ref4","6666","7027","87"
"6","ref1","1552","1677","91"
"8","ref5","6609","7005","85"
"9","ref5","6211","6448","94"
"8","ref4","8594","9593","96"
"8","ref3","1635","1800","82"
"3","ref3","1548","1601","93"
"3","ref1","2261","2740","89"
"5","ref1","6433","6532","84"
"6","ref2","3875","4034","87"
"1","ref2","2423","2768","97"
"9","ref4","8257","8380","85"
"9","ref1","5880","5903","91"
"11","ref5","4807","5231","88"
"7","ref2","2732","2836","92"
"10","ref5","5826","6122","83"
"10","ref4","7856","7939","81"
"3","ref1","3211","3249","85"
"3","ref1","4763","5100","84"
"1","ref4","7733","7825","81"
"5","ref3","1611","1653","100"
"8","ref2","3023","3793","95"
"5","ref1","3963","4385","87"
"1","ref1","6822","6861","97"
"5","ref1","7509","7811","83"
"3","ref2","2745","3361","87"
"9","ref2","2821","3421","96"
"9","ref2","2626","3094","90"
"11","ref5","6706","7506","82"
"1","ref1","3669","4562","91"
"8","ref3","1699","1706","87"
"9","ref3","1779","1825","83"
"11","ref5","7947","8061","85"
"8","ref3","1673","1730","81"
"6","ref4","8477","9211","86"
"12","ref4","7017","7156","90"
"11","ref4","8264","8443","91"
"10","ref5","8811","9217","80"
"1","ref1","4068","4112","96"
"7","ref1","3617","4215","85"
"10","ref5","7550","7828","98"
"11","ref4","7108","7566","80"
"2","ref1","674","725","94"
"10","ref4","8992","9076","84"
"10","ref4","8568","9382","85"
"4","ref1","5021","5272","94"
"3","ref1","1440","1615","89"
"12","ref1","4582","4595","91"
"12","ref4","7261","7378","92"
"6","ref5","5836","6154","98"
"9","ref4","7554","7572","85"
"11","ref2","2841","3159","80"
"11","ref1","1632","1711","94"
"4","ref1","5829","5884","86"
"1","ref2","3097","3379","88"
"10","ref3","1624","1634","95"
"3","ref4","9952","10200","80"
"6","ref3","1533","1542","82"
"6","ref1","3269","3312","99"
"3","ref2","2531","2735","91"
"6","ref1","4402","4483","97"
"2","ref1","815","941","84"
"6","ref2","2943","3043","98"
"3","ref4","8037","8526","95"
"5","ref2","3628","3654","83"
"6","ref2","3067","3255","94"
"7","ref4","9481","9550","87"
"7","ref3","1676","1708","91"
"10","ref2","3067","3293","100"
"1","ref3","1886","2410","82"
"5","ref2","3889","3957","87"
"4","ref1","241","332","89"
"7","ref3","1797","1812","92"
"1","ref4","8480","8684","95"
"12","ref5","7695","7888","80"
"5","ref5","5394","5754","95"
"4","ref2","3218","3747","91"
"12","ref1","654","1166","81"
"4","ref4","9323","9715","85"
"6","ref4","9386","9702","93"
"11","ref1","5226","5724","91"
"6","ref3","1939","1972","83"
"6","ref1","6117","6135","84"
"10","ref5","6688","7687","88"
"3","ref2","2671","2806","92"
"9","ref4","7147","7206","83"
"9","ref2","2821","3319","95"
