"channel","reference","start","end","identity"
"7","ref3","1640","1662","92"
"2","ref2","2047","2765","85"
"9","ref3","1901","1933","88"
"9","ref2","3672","4084","97"
"9","ref5","4534","5184","98"
"10","ref3","1505","1548","98"
"9","ref4","7291","7988","96"
"7","ref3","1775","1790","95"
"4","ref1","858","943","81"
"6","ref2","2575","2780","99"
"4","ref2","2398","3177","88"
"4","ref2","2802","2964","96"
"6","ref5","4111","5110","96"
"3","ref4","8411","8435","96"
"1","ref1","4976","5177","85"
"11","ref2","3769","4016","97"
"1","ref4","9081","9575","94"
"8","ref3","1974","2003","96"
"6","ref1","6386","6478","81"
"7","ref3","1723","1734","88"
"8","ref4","8523","8688","80"
"4","ref5","4690","4729","85"
"12","ref4","9940","10359","92"
"7","ref1","2351","2742","82"
"10","ref1","6952","7281","85"
"1","ref2","3221","3439","82"
"12","ref4","6660","7276","80"
"11","ref4","7276","7532","92"
"7","ref1","2606","2688","88"
"2","ref1","4251","4274","93"
"3","ref4","9754","10124","94"
"4","ref3","1794","1868","83"
"7","ref5","6864","7127","87"
"5","ref3","1733","1868","81"
"4","ref1","2633","2676","97"
"4","ref3","1842","1896","91"
"6","ref2","3527","3542","86"
"6","ref3","1739","1752","90"
"1","ref1","6221","6450","91"
"8","ref5","4990","5281","97"
"2","ref2","3519","3620","87"
"8","ref2","3804","4170","94"
"1","ref3","1813","1863","91"
"1","ref4","7292","7685","86"
"5","ref5","8909","8963","94"
"5","ref4","7135","7279","91"
"4","ref1","1478","1498","95"
"5","ref3","1860","1873","96"
"1","ref1","570","1047","83"
"3","ref2","2883","3035","97"
"8","ref2","3508","3951","92"
"2","ref1","5201","5240","99"
"7","ref4","8595","8689","83"
"12","ref4","6727","6870","93"
"1","ref5","7473","7592","95"
"12","ref2","2886","3119","99"
"1","ref2","2783","2884","92"
"11","ref5","6824","7544","96"
"9","ref1","1865","1963","84"
"5","ref2","2063","2135","96"
"1","ref1","630","659","91"
"11","ref5","4516","4964","87"
"3","ref1","1319","1339","93"
"9","ref3","1746","1773","97"
"1","ref4","6421","6835","92"
"4","ref2","3170","4169","94"
"12","ref3","1769","1852","81"
"4","ref2","2001","2090","82"
"10","ref1","6765","6835","85"
"10","ref1","6075","6200","87"
"6","ref4","7097","7172","81"
"6","ref1","4899","4931","81"
"5","ref1","453","535","90"
"5","ref2","2462","2602","95"
"12","ref4","9827","10650","93"
"3","ref1","2740","2999","88"
"5","ref4","8245","8442","92"
"11","ref4","7288","7315","93"
"3","ref4","7280","7376","99"
"2","ref4","9374","9929","93"
"7","ref3","1870","1962","86"
"11","ref4","8245","8323","97"
"7","ref3","1882","1928","98"
"11","ref4","7924","8275","83"
"12","ref4","6655","6701","86"
"10","ref4","7114","7828","97"
"2","ref4","7998","8108","84"
"5","ref2","3830","4096","86"
"4","ref3","1843","2457","96"
"2","ref4","7100","7145","80"
"2","ref1","6833","6960","89"
"1","ref1","887","989","90"
"1","ref2","2259","2540","84"
"3","ref3","1841","1948","89"
"10","ref3","1599","1611","82"
"8","ref3","1693","1794","90"
"5","ref1","6876","6917","90"
"7","ref1","871","976","92"
"11","ref4","8617","8769","97"
"6","ref4","9878","10219","87"
"11","ref1","3258","3328","83"
"4","ref1","3091","3266","88"
"8","ref2","2537","2571","93"
"6","ref4","6567","6640","89"
"10","ref4","8586","8660","100"
"10","ref1","4784","4820","90"
"5","ref2","3629","3901","86"
"9","ref5","6228","6433","98"
"10","ref2","3735","4734","92"
"10","ref4","6510","6580","85"
"7","ref2","2844","3416","94"
"3","ref1","5285","5319","88"
"7","ref3","1941","1954","95"
"8","ref4","8983","9254","83"
"6","ref5","6258","6670","85"
"1","ref2","2321","2425","86"
"1","ref5","4505","5504","83"
"10","ref2","3402","3515","81"
"5","ref4","8839","9450","95"
"10","ref2","2888","2947","88"
"9","ref4","7404","7581","92"
"11","ref1","1878","2063","96"
"6","ref4","8290","8311","87"
"11","ref3","1625","1797","88"
"6","ref4","7956","8955","90"
"9","ref1","3714","3727","98"
"4","ref1","5256","5294","96"
"3","ref1","2756","2790","94"
"4","ref3","1683","1733","86"
"5","ref1","233","322","94"
"4","ref1","4832","4895","90"
"4","ref5","4424","4550","86"
"10","ref1","626","671","95"
"8","ref3","1898","1988","85"
"7","ref1","4535","4818","84"
"2","ref3","1764","1823","91"
"5","ref1","1847","2153","82"
"10","ref4","9706","10138","95"
"12","ref5","6240","7239","81"
"7","ref1","2213","2450","96"
"10","ref1","3614","3641","85"
"5","ref4","7910","8144","92"
"12","ref3","1737","1756","81"
"3","ref2","3005","3138","96"
"6","ref1","98","364","98"
"12","ref1","4060","4105","93"
"12","ref2","2371","2569","92"
"8","ref1","2414","2444","96"
"1","ref1","2490","2624","83"
"5","ref2","3073","3135","91"
"10","ref4","8616","8709","87"
"10","ref5","7047","7618","100"
"9","ref1","7603","7773","91"
"4","ref1","600","1063","92"
"10","ref1","5970","6054","100"
"9","ref2","2183","2787","90"
"2","ref2","3811","4369","86"
"10","ref3","1740","1771","100"
"7","ref5","6913","7174","81"
"9","ref2","2537","3536","83"
"4","ref1","6396","6463","96"
"5","ref1","67","291","80"
"7","ref3","1720","1752","91"
"8","ref2","3547","3782","92"
"5","ref3","1626","1729","84"
"2","ref4","9274","9422","95"
"2","ref3","1639","1672","92"
"11","ref3","1926","2010","93"
"7","ref4","7432","7605","98"
"9","ref3","1975","2074","89"
"6","ref1","6219","6466","95"
"4","ref4","9266","9399","92"
"9","ref4","8794","9169","85"
"4","ref5","8078","8572","89"
"7","ref2","2210","2460","96"
"1","ref1","6254","6298","96"
"9","ref3","1821","1838","91"
"8","ref1","7718","7890","87"
"6","ref1","2083","2194","86"
"3","ref2","3644","3785","87"
"7","ref3","1544","1626","99"
"10","ref1","1047","1056","90"
"6","ref2","2801","2915","92"
"8","ref4","7004","7084","95"
"5","ref1","2344","2382","82"
"1","ref5","6707","7418","85"
"10","ref4","6486","6615","90"
"4","ref1","6816","6927","100"
"3","ref1","3041","3087","90"
"10","ref3","1999","2068","87"
"4","ref3","1755","1778","93"
"5","ref2","2883","3162","94"
"7","ref3","1928","1977","85"
"1","ref2","2714","3331","92"
"11","ref4","7217","7674","99"
"8","ref2","3612","3805","80"
"5","ref4","6163","6853","94"
"7","ref1","3899","3941","97"
"9","ref2","3971","4970","85"
"2","ref3","1835","1913","85"
"5","ref1","5560","5577","99"
"7","ref1","7776","7821","88"
"12","ref1","4198","4291","93"
"4","ref4","8391","8548","92"
"6","ref2","3186","3253","98"
"12","ref2","3498","4106","83"
"2","ref2","2373","2651","87"
"2","ref2","2436","3435","99"
"12","ref3","1826","1838","80"
"7","ref1","7953","8121","97"
"11","ref1","4955","5106","81"
"1","ref4","7622","8310","80"
"6","ref2","3244","3649","83"
"12","ref1","2197","2247","92"
"2","ref2","2537","3157","94"
"5","ref1","6219","6316","100"
"9","ref4","9335","9583","85"
"1","ref1","1425","1495","91"
"8","ref5","8384","9383","85"
"4","ref4","6573","6753","91"
"5","ref4","8156","9155","96"
"10","ref4","7096","7192","98"
"5","ref4","8439","9002","84"
"2","ref2","2719","3052","100"
"5","ref2","3940","4050","87"
"9","ref2","2924","3863","100"
"7","ref1","1376","1392","88"
"1","ref4","8374","8626","97"
"11","ref1","7101","7113","83"
"10","ref1","5432","5458","96"
"5","ref1","584","642","98"
"6","ref3","1643","1664","85"
"3","ref2","3811","4608","93"
"9","ref4","9455","9516","93"
"2","ref1","250","258","88"
"12","ref2","3509","3775","86"
"11","ref5","8430","8604","92"
"9","ref4","8267","8484","95"
"5","ref5","5967","6316","90"
"7","ref2","3494","3769","91"
"2","ref3","1834","1918","92"
"5","ref3","1719","1769","80"
"2","ref3","1917","1960","81"
"10","ref2","3693","4010","91"
"4","ref1","7661","8544","98"
"2","ref4","8831","9160","100"
"4","ref3","1595","1686","90"
"2","ref2","3337","3389","94"
"2","ref1","822","909","80"
"8","ref4","8830","8913","96"
"10","ref1","570","587","84"
"1","ref2","2545","2816","81"
"4","ref2","3211","3886","83"
"12","ref4","6822","7198","94"
"5","ref4","9622","10621","88"
"2","ref4","8656","8890","90"
"3","ref4","7008","7417","99"
"2","ref1","4933","5065","80"
"11","ref2","2858","3857","90"
"1","ref4","7145","7380","100"
"2","ref5","6823","7343","83"
"8","ref4","7643","8238","95"
"1","ref1","2529","2609","99"
"12","ref5","8139","9138","100"
"2","ref3","1932","1992","82"
"3","ref2","3157","3327","90"
"12","ref1","5757","5817","90"
"10","ref5","8717","9100","100"
"6","ref1","1414","1492","90"
"7","ref3","1655","1693","82"
"8","ref1","3610","3897","91"
"8","ref3","1677","1738","100"
"11","ref1","3353","3458","92"
"4","ref4","9357","9586","84"
"12","ref2","3139","3423","89"
"11","ref5","5873","6334","85"
"4","ref2","3921","4244","100"
"1","ref3","1934","1965","83"
"5","ref2","3790","4789","95"
"3","ref5","7862","8615","83"
"10","ref1","268","723","80"
"6","ref1","1523","1822","80"
"1","ref3","1721","1863","95"
"10","ref1","1086","1249","83"
"2","ref2","2469","2835","86"
"2","ref2","3335","3739","82"
"5","ref1","4718","5342","90"
"6","ref2","2800","2872","85"
"1","ref3","1592","1667","80"
"3","ref3","1864","1872","92"
"6","ref1","2958","2991","87"
"6","ref3","1754","1804","92"
"6","ref3","1775","1841","99"
"6","ref1","1237","1491","84"
"4","ref1","5619","5640","88"
"4","ref1","3990","4005","80"
"3","ref3","1841","1859","88"
"5","ref1","6885","6890","88"
"2","ref4","9875","9915","83"
"2","ref4","7631","7691","89"
"5","ref1","5010","5081","90"
"6","ref1","1442","1503","81"
"6","ref3","1763","1954","81"
"7","ref4","8627","8925","96"
"1","ref4","6022","6152","91"
"7","ref1","2046","2367","96"
"5","ref2","2317","2376","100"
"11","ref3","1655","1715","96"
"6","ref3","1864","1908","81"
"2","ref3","1518","1570","89"
"2","ref1","2350","2495","84"
"2","ref3","1851","1928","88"
"4","ref4","6528","6781","91"
"11","ref1","2267","2309","100"
"11","ref3","1955","1980","83"
"2","ref4","7318","7418","100"
"9","ref5","8553","9552","80"
"4","ref4","6875","7741","80"
"9","ref3","1792","1848","90"
"1","ref4","8801","9104","86"
"10","ref1","6756","6843","88"
"1","ref1","4534","4598","95"
"5","ref1","26","116","83"
"11","ref1","716","745","88"
"3","ref2","2051","2285","95"
"3","ref1","4115","4292","90"
"1","ref5","7928","8376","95"
"9","ref4","7300","7923","82"
"5","ref4","8407","9026","89"
"6","ref4","8951","8980","88"
"6","ref4","7214","7322","87"
"1","ref4","8800","9030","90"
"6","ref5","6699","7048","84"
"1","ref1","4716","4989","100"
"2","ref3","1783","1790","89"
"10","ref5","8309","8588","87"
"3","ref4","7555","7821","94"
"12","ref4","7965","8020","82"
"7","ref1","546","875","98"
"2","ref5","4472","4827","92"
"8","ref3","1974","2393","100"
"9","ref4","9923","10058","97"
"5","ref4","9061","10060","92"
"7","ref5","5458","5870","97"
"5","ref1","3016","3201","93"
"3","ref4","8836","9002","95"
"6","ref1","1791","1903","88"
"6","ref4","6564","6711","98"
"9","ref1","3123","3155","87"
"4","ref3","1880","1918","91"
"5","ref3","1946","1968","96"
"9","ref3","1872","1907","89"
"9","ref4","7378","8377","98"
"10","ref1","1336","1480","88"
"3","ref4","7624","8623","88"
"8","ref1","7900","8064","94"
"10","ref1","5387","5401","87"
"2","ref5","5040","5584","82"
"8","ref1","2537","2615","91"
"2","ref2","3001","3355","86"
"3","ref2","2936","3935","94"
"4","ref3","1905","1929","84"
"3","ref3","1666","1672","90"
"3","ref2","2187","2327","82"
"3","ref1","1363","1629","84"
"11","ref5","6917","7555","83"
"3","ref2","2726","2758","100"
"3","ref1","3541","4024","97"
"8","ref5","4663","5184","89"
"12","ref3","1831","1838","84"
"3","ref1","4265","4389","96"
"7","ref3","1799","1823","80"
"5","ref2","3343","3515","84"
"2","ref4","7904","8582","91"
"8","ref1","709","771","97"
"5","ref4","8879","8883","100"
"11","ref5","7690","7875","88"
"1","ref2","2407","3406","84"
"6","ref3","1645","1722","95"
"6","ref3","1511","1864","96"
"6","ref3","1664","1676","100"
"5","ref1","5139","5234","81"
"1","ref5","7607","7668","92"
"12","ref1","306","1026","96"
"1","ref1","7655","7702","94"
"5","ref3","1787","1796","98"
"6","ref2","2357","2811","85"
"5","ref5","7770","7998","80"
"1","ref2","2764","3471","96"
"6","ref5","6643","7642","84"
"1","ref1","2685","2745","80"
"9","ref4","6159","6344","90"
"8","ref1","7135","7183","85"
"12","ref2","3327","4326","93"
"9","ref4","8509","8814","82"
"4","ref1","1680","1762","98"
"6","ref1","7228","7359","94"
"3","ref1","6834","6869","89"
"11","ref3","1755","1809","83"
"1","ref1","1750","1804","92"
"12","ref5","7653","8299","81"
"2","ref1","3731","3749","96"
"3","ref4","9716","9857","81"
"11","ref3","1692","1698","82"
"2","ref3","1584","1598","92"
"6","ref1","4459","4760","90"
"9","ref1","2307","2467","90"
"1","ref4","8267","8685","98"
"6","ref4","9463","9641","81"
"8","ref4","8556","8617","84"
"9","ref5","4859","5639","83"
"6","ref1","3635","3736","89"
"6","ref4","9541","9597","100"
"3","ref3","1733","1808","88"
"8","ref5","6864","7863","100"
"4","ref2","3737","4380","92"
"8","ref1","1392","1454","89"
"7","ref2","3940","4939","82"
"5","ref1","595","701","80"
"12","ref5","8781","8872","88"
"11","ref1","2670","2701","81"
"12","ref4","8573","8737","84"
"7","ref1","915","973","98"
"9","ref2","3667","3930","85"
"12","ref1","3330","3458","96"
"1","ref4","8569","8840","98"
