"channel","reference","start","end","identity"
"3","ref2","2440","3186","87"
"1","ref2","2588","3295","92"
"10","ref1","7953","8003","90"
"10","ref4","7576","7947","90"
"10","ref4","7381","7517","94"
"3","ref2","3955","4242","86"
"7","ref1","7669","7813","81"
"2","ref2","3686","3797","88"
"2","ref2","2046","2941","93"
"10","ref1","2221","2246","80"
"11","ref3","1774","1907","82"
"12","ref1","2454","2646","82"
"12","ref4","9809","9862","94"
"2","ref1","7357","7401","96"
"11","ref1","2407","2458","96"
"12","ref2","3667","4045","86"
"10","ref2","3289","3496","84"
"5","ref5","5730","6120","90"
"10","ref1","1057","1088","96"
"10","ref5","4009","4061","96"
"8","ref3","1603","1660","100"
"1","ref1","7571","7889","90"
"9","ref4","6952","7951","100"
"9","ref3","1515","1750","81"
"10","ref3","1504","1574","99"
"8","ref2","3156","3542","87"
"6","ref4","8147","8446","97"
"2","ref2","3834","4081","93"
"5","ref3","1598","1651","96"
"6","ref1","5196","5500","90"
"2","ref3","1677","1698","84"
"7","ref2","2637","3245","100"
"12","ref2","3288","4048","93"
"7","ref4","8555","8766","83"
"11","ref3","1920","1957","85"
"10","ref4","6749","6878","80"
"12","ref1","4255","4324","87"
"8","ref1","3512","3551","96"
"5","ref2","3996","4357","94"
"7","ref3","1751","1758","95"
"11","ref4","8945","9285","82"
"11","ref1","865","912","93"
"7","ref3","1856","2292","93"
"3","ref2","3283","4155","89"
"2","ref3","1661","1739","94"
"10","ref4","9795","9883","91"
"11","ref2","3060","4059","83"
"12","ref2","2117","2333","95"
"3","ref4","8716","8860","88"
"10","ref1","7345","7688","80"
"11","ref1","7444","7649","82"
"7","ref5","6187","6319","99"
"2","ref4","8649","8807","87"
"7","ref2","2521","3103","81"
"5","ref1","2244","2614","97"
"5","ref1","6951","7043","99"
"7","ref5","8555","9246","93"
"7","ref1","2527","2664","86"
"6","ref5","7134","8133","97"
"9","ref3","1721","1770","88"
"5","ref3","1603","1613","83"
"12","ref2","3404","3796","95"
"7","ref1","5956","5965","88"
"2","ref3","1521","1526","82"
"8","ref5","6248","6586","87"
"11","ref1","865","1270","90"
"6","ref3","1926","1957","98"
"7","ref1","7225","7434","86"
"4","ref5","6406","6918","96"
"7","ref2","3053","3183","93"
"6","ref5","7130","7929","92"
"1","ref1","5765","5843","92"
"10","ref4","9375","9634","83"
"5","ref5","8796","9180","82"
"9","ref2","3614","4610","98"
"11","ref2","3053","3175","85"
"12","ref2","3983","4470","80"
"2","ref1","4811","4894","100"
"3","ref1","3484","3639","91"
"12","ref4","9358","9805","98"
"6","ref3","1991","2022","80"
"11","ref3","1554","1648","85"
"5","ref1","6288","6457","84"
"5","ref2","2098","2197","88"
"1","ref5","4295","4714","90"
"2","ref5","4219","5218","82"
"8","ref4","6035","6469","82"
"5","ref1","5986","6183","83"
"5","ref3","1774","1796","87"
"11","ref5","5094","5884","88"
"4","ref2","2390","2484","88"
"7","ref4","7218","7383","93"
"7","ref4","9444","9494","82"
"5","ref3","1578","1652","85"
"7","ref1","106","510","91"
"7","ref4","7696","7782","92"
"2","ref2","2186","2501","88"
"1","ref1","7595","7931","94"
"5","ref3","1914","2154","93"
"9","ref5","8254","8403","80"
"11","ref5","5413","6133","82"
"7","ref1","156","203","95"
"9","ref4","8788","9167","98"
"4","ref2","3939","4044","88"
"1","ref4","6817","7087","82"
"11","ref3","1855","1948","87"
"5","ref1","7451","7766","100"
"9","ref5","8673","9181","98"
"8","ref3","1824","1835","84"
"4","ref3","1559","1583","99"
"2","ref2","2775","3739","90"
"5","ref1","2396","2521","82"
"11","ref4","7907","8032","81"
"5","ref1","5323","5712","80"
"10","ref1","7772","7942","97"
"11","ref3","1928","1928","88"
"8","ref2","3870","4191","96"
"5","ref3","1525","1545","94"
"10","ref1","6381","6454","93"
"8","ref3","1528","1595","83"
"11","ref1","4162","4290","95"
"12","ref2","2566","2608","94"
"5","ref2","3655","4514","80"
"12","ref3","1942","1985","80"
"7","ref2","3087","3249","83"
"11","ref2","3405","3817","98"
"11","ref1","6516","6760","81"
"8","ref3","1760","1809","96"
"12","ref5","8431","8694","85"
"12","ref3","1708","1789","91"
