"channel","reference","start","end","identity"
"10","ref5","8076","8395","89"
"11","ref1","5165","5174","82"
"10","ref1","7219","7466","87"
"9","ref3","1759","1799","84"
"6","ref2","3561","4440","86"
"1","ref2","3138","3987","80"
"7","ref4","6889","6934","86"
"4","ref1","1302","1381","80"
"8","ref5","8342","8444","90"
"6","ref4","6998","7261","94"
"8","ref1","7185","7569","83"
"6","ref1","3113","3176","87"
"6","ref2","3836","4206","85"
"6","ref2","2556","3341","98"
"3","ref2","3585","4002","85"
"8","ref3","1876","1908","100"
"6","ref2","2862","3330","91"
"10","ref4","6087","6749","82"
"1","ref1","407","796","93"
"3","ref5","5182","5922","85"
"3","ref1","5919","6021","90"
"8","ref1","7947","8170","91"
"6","ref3","1803","2288","98"
"10","ref3","1523","1573","99"
"4","ref1","7178","7250","100"
"5","ref1","914","969","96"
"2","ref3","1978","1993","86"
"6","ref4","8875","8908","89"
"5","ref3","1635","1873","80"
"9","ref1","2922","3575","80"
"1","ref4","6640","6833","81"
"12","ref1","4794","4867","100"
"2","ref1","1500","1734","90"
"4","ref5","8700","9699","99"
"6","ref2","3346","3579","91"
"11","ref1","293","354","86"
"7","ref1","4845","4861","80"
"3","ref3","1592","1658","89"
"6","ref3","1875","1884","82"
"11","ref1","6998","7026","99"
"9","ref1","337","379","91"
"12","ref1","7440","7840","89"
"6","ref4","7881","8015","89"
"7","ref4","7994","8558","98"
"5","ref4","7053","7365","97"
"5","ref5","6988","7897","86"
"11","ref1","6019","6151","83"
"11","ref1","7331","7407","95"
"1","ref2","2825","3401","92"
"10","ref3","1676","1720","85"
"1","ref4","6861","7574","92"
"6","ref4","6222","6306","91"
"3","ref3","1765","1782","91"
"9","ref2","3869","4326","83"
"4","ref4","7928","8210","89"
"12","ref4","6002","6048","92"
"5","ref4","6053","6133","88"
"8","ref2","2598","2850","94"
"10","ref2","2640","2709","93"
"2","ref4","9465","9993","95"
"3","ref1","1827","1865","87"
"6","ref4","9469","9596","93"
"11","ref3","1976","2086","80"
"2","ref1","2294","2387","99"
"4","ref1","3357","3415","82"
"1","ref3","1534","1565","93"
"4","ref4","7020","7102","92"
"2","ref4","6935","6999","85"
"6","ref1","1468","1502","88"
"8","ref1","2943","3622","84"
"9","ref2","3820","3873","100"
"1","ref1","1362","1456","91"
"8","ref5","4935","5726","93"
"2","ref1","6893","6957","86"
"3","ref1","5844","6082","98"
"6","ref4","7032","7190","83"
"5","ref4","7240","7507","99"
"5","ref4","8087","8553","97"
"10","ref2","3685","4165","92"
"9","ref4","8946","9233","88"
"5","ref5","7244","8243","93"
"2","ref1","6175","6449","91"
"4","ref1","2567","2620","95"
"3","ref3","1513","1522","88"
"6","ref4","6940","7136","93"
"4","ref4","7813","8000","99"
"1","ref5","5890","5985","95"
"9","ref3","1940","1964","83"
"5","ref4","9761","9837","89"
"8","ref1","6670","6741","94"
"9","ref1","25","277","90"
"7","ref2","3883","3922","80"
"12","ref3","1711","1787","95"
"9","ref3","1627","1663","97"
"7","ref2","3325","3468","93"
"7","ref4","8072","8948","96"
"11","ref1","106","209","96"
"7","ref4","9354","9404","84"
"9","ref1","2499","2810","100"
"3","ref3","1531","1590","100"
"9","ref1","1071","1811","92"
"6","ref4","6549","6933","86"
"7","ref1","1889","1928","92"
"11","ref2","3092","3799","81"
"11","ref2","2709","3276","91"
"2","ref1","4585","4613","88"
"4","ref2","2572","2683","87"
"6","ref1","38","178","83"
"6","ref4","8159","8447","95"
"5","ref1","5651","5698","99"
"9","ref3","1953","2057","89"
"2","ref2","3278","3415","82"
"6","ref1","7378","7427","83"
"6","ref4","6955","7355","84"
"2","ref3","1847","1865","82"
"9","ref3","1624","1679","87"
"11","ref1","5247","5470","93"
"4","ref4","9921","10003","100"
"11","ref4","8389","8666","96"
"2","ref1","3302","3418","97"
