"channel","reference","start","end","identity"
"3","ref3","1559","1647","80"
"10","ref1","7530","7689","93"
"8","ref1","3089","3127","100"
"6","ref2","2203","2270","94"
"11","ref2","2531","3427","91"
"12","ref1","6430","6480","90"
"4","ref4","9646","9796","96"
"8","ref1","2248","2289","89"
"5","ref1","207","479","94"
"11","ref1","3347","3420","98"
"12","ref1","4745","5034","91"
"8","ref2","3352","3717","95"
"3","ref1","7814","7823","90"
"3","ref1","7616","7691","100"
"4","ref4","9073","10072","95"
"12","ref2","3508","3824","83"
"9","ref3","1852","2021","85"
"8","ref3","1652","1750","84"
"3","ref1","7388","7683","94"
"12","ref2","2474","2872","91"
"1","ref1","7893","7945","81"
"9","ref1","3370","3576","91"
"2","ref2","2724","3230","93"
"5","ref4","8339","8447","94"
"5","ref5","5777","6154","83"
"8","ref1","1453","1608","84"
"5","ref4","8063","8174","80"
"12","ref4","7858","8014","92"
"8","ref5","5359","6358","83"
"2","ref3","1719","1861","97"
"1","ref1","5258","5494","88"
"12","ref4","8736","9342","83"
"7","ref1","3721","3813","92"
"5","ref2","2550","3291","97"
"2","ref5","6120","6316","89"
"5","ref2","3264","3409","97"
"11","ref2","3000","3109","89"
"7","ref4","9406","9526","99"
"8","ref2","3417","3787","91"
"3","ref1","5534","5575","81"
"6","ref2","2400","3399","84"
"6","ref4","6414","6500","89"
"8","ref1","2469","2551","82"
"4","ref1","1371","1488","96"
"10","ref4","8844","9076","96"
"3","ref1","2392","2440","92"
"7","ref3","1720","1741","80"
"6","ref3","1610","1665","83"
"10","ref1","3650","3765","85"
"11","ref2","2009","2180","97"
"12","ref2","2645","2982","91"
"11","ref4","8665","9066","91"
"8","ref1","4282","4314","93"
"8","ref2","2436","3426","97"
"12","ref3","1645","1696","85"
"10","ref1","6619","6962","86"
"7","ref1","4078","4258","99"
"9","ref4","9101","9259","81"
"12","ref3","1991","2011","95"
"3","ref5","4933","5069","96"
"12","ref1","591","637","99"
"1","ref3","1595","1634","98"
"5","ref1","7440","7523","91"
"7","ref4","9531","9998","85"
"12","ref4","9950","10949","87"
"12","ref4","6989","7988","86"
"12","ref2","2855","3724","94"
"8","ref4","7002","8001","83"
"9","ref3","1578","1689","91"
"11","ref2","3263","3498","90"
"8","ref5","8909","9357","91"
"10","ref4","6897","6962","81"
"7","ref2","3329","4101","94"
"12","ref2","2623","3622","97"
"6","ref1","3263","3323","80"
"4","ref2","2227","2420","97"
"6","ref5","7266","7847","92"
"10","ref1","6976","7003","85"
"1","ref1","2107","2222","95"
"10","ref3","1754","1796","85"
"8","ref4","8058","8164","91"
"5","ref1","5826","5890","87"
"1","ref2","2282","2935","86"
"11","ref1","1019","1111","87"
"6","ref5","5383","5933","98"
"5","ref4","6188","6318","96"
"12","ref3","1843","1904","88"
"4","ref4","9318","9456","84"
"1","ref4","7848","8009","93"
"6","ref3","1958","1969","94"
"8","ref1","1752","1818","84"
"4","ref1","6479","6697","90"
