"channel","reference","start","end","identity"
"4","ref3","1972","2000","95"
"10","ref4","6568","6618","85"
"11","ref2","3619","3720","97"
"1","ref2","3322","3450","87"
"4","ref2","3898","4093","90"
"11","ref4","6147","7146","100"
"6","ref2","3320","3396","82"
"4","ref3","1792","1887","99"
"12","ref4","8093","8350","82"
"9","ref2","2030","2612","88"
"5","ref2","3596","3766","100"
"9","ref2","2149","2839","98"
"10","ref5","6550","6874","97"
"4","ref2","3180","3665","96"
"12","ref2","2198","2312","85"
"9","ref1","566","721","100"
"5","ref2","2533","2738","81"
"9","ref4","9217","9886","97"
"9","ref2","2289","3288","92"
"9","ref1","4940","4986","83"
"7","ref2","2399","3398","89"
"9","ref4","6304","6445","98"
"12","ref4","8074","8754","94"
"10","ref3","1635","2086","98"
"12","ref1","6664","6737","98"
"12","ref1","1235","1343","96"
"10","ref2","2755","3387","90"
"1","ref5","6990","7072","89"
"5","ref1","4143","4212","88"
"2","ref1","4123","4165","84"
"2","ref1","1685","1801","95"
"8","ref4","8609","8866","95"
"11","ref4","6986","7207","89"
"1","ref4","6137","6265","97"
"11","ref1","210","516","100"
"8","ref4","8198","8437","90"
"11","ref2","2166","2391","97"
"12","ref2","2341","3340","100"
"4","ref2","2247","2711","93"
"11","ref4","6504","6548","94"
"7","ref1","1645","1658","93"
"12","ref3","1872","1907","92"
"9","ref5","4048","4605","82"
"10","ref1","3359","3383","93"
"12","ref1","7432","7875","85"
"8","ref1","934","975","82"
"1","ref5","6074","6269","100"
"4","ref1","2909","3908","92"
"5","ref1","1682","1812","87"
"10","ref2","2201","2316","98"
"8","ref1","6841","6856","96"
"6","ref4","9854","10853","98"
"9","ref3","1564","1693","85"
"8","ref3","1976","2092","84"
"1","ref4","8687","9269","97"
"8","ref1","2325","2339","94"
"8","ref1","2559","2639","89"
"6","ref2","3563","3769","82"
"5","ref4","9780","10586","99"
"6","ref5","7863","7961","85"
"12","ref2","2322","2448","90"
"2","ref4","6487","6592","82"
"10","ref3","1630","1666","100"
"9","ref3","1879","1909","82"
"10","ref2","3831","4180","97"
"10","ref5","4688","5687","89"
"3","ref1","3057","3079","81"
"11","ref4","8315","8589","89"
"6","ref4","9042","9078","91"
"8","ref4","7932","8021","92"
"3","ref2","3485","3700","88"
"9","ref4","7298","7376","86"
"1","ref3","1744","1790","85"
"5","ref5","4872","5498","88"
"7","ref3","1597","1720","97"
"10","ref3","1704","1927","93"
"6","ref3","1938","1967","86"
"12","ref2","2740","3216","80"
"1","ref2","2593","3592","100"
"4","ref4","6096","6193","91"
"10","ref1","5962","6432","93"
"12","ref5","5419","5938","94"
"4","ref1","5998","6060","100"
"1","ref1","3459","3469","91"
"9","ref2","2280","2411","98"
"1","ref1","1975","2462","82"
"12","ref4","7937","8004","83"
"2","ref1","7479","7589","91"
"11","ref2","2242","2308","80"
"6","ref1","1775","1831","86"
"12","ref5","5331","5807","94"
"11","ref1","5062","5128","89"
"6","ref3","1780","1810","88"
"7","ref4","9519","9698","88"
"8","ref4","6761","6952","100"
"4","ref1","7026","7179","95"
"1","ref2","2714","2836","80"
"4","ref4","9765","9801","80"
"2","ref2","3520","3693","93"
"11","ref4","8676","8752","83"
"4","ref1","5518","5643","95"
"2","ref4","6402","7119","80"
"8","ref5","5810","6698","92"
"1","ref4","7552","7640","97"
"1","ref2","3953","4099","80"
"11","ref4","9339","9410","91"
"9","ref1","2695","2924","96"
"4","ref1","623","721","99"
"2","ref2","3988","4629","88"
"11","ref2","3613","3977","84"
"9","ref3","1715","1790","88"
"3","ref1","7660","8168","87"
"12","ref1","4200","4272","100"
