"channel","reference","start","end","identity"
"3","ref1","3716","3765","91"
"2","ref4","8296","8866","98"
"7","ref2","3962","4878","96"
"2","ref2","3435","3751","86"
"2","ref4","9618","9651","80"
"2","ref4","8827","9277","99"
"5","ref1","3764","3901","100"
"11","ref4","8623","8947","90"
"5","ref4","8723","8758","80"
"10","ref4","6264","6978","81"
"6","ref5","5248","6247","81"
"4","ref4","7032","8031","99"
"12","ref4","8316","8836","98"
"10","ref3","1949","1967","82"
"1","ref2","3584","4225","94"
"2","ref4","7760","7885","94"
"9","ref4","8628","9326","88"
"10","ref2","3444","3881","83"
"7","ref4","6968","7345","94"
"10","ref3","1911","1914","89"
"1","ref1","6620","6637","95"
"11","ref1","1322","1408","100"
"4","ref4","8208","8301","94"
"11","ref1","2497","2662","97"
"6","ref4","8549","8674","96"
"2","ref4","9881","10079","96"
"9","ref1","7509","7545","84"
"11","ref2","3716","3965","82"
"3","ref2","2306","3305","85"
"10","ref3","1928","1992","96"
"10","ref1","1875","2677","98"
"1","ref4","9268","10267","94"
"8","ref4","8215","8384","99"
"12","ref4","9925","10456","85"
"6","ref5","6668","7236","89"
"7","ref3","1737","1958","95"
"2","ref1","4735","4821","83"
"5","ref2","3231","4230","91"
"1","ref1","4555","4593","97"
"2","ref3","1867","1908","86"
"12","ref4","9082","9164","95"
"2","ref5","8153","8514","90"
"12","ref4","7761","8760","100"
"5","ref3","1650","1663","96"
"5","ref3","1968","1977","84"
"7","ref2","3183","3533","89"
"6","ref2","3522","3600","96"
"11","ref4","6968","7232","82"
"9","ref4","6838","6900","100"
"11","ref2","2203","2559","80"
"4","ref2","3027","3213","100"
"10","ref1","6483","6692","93"
"8","ref4","6399","6563","92"
"6","ref1","4428","4470","87"
"7","ref4","6556","6573","84"
"7","ref2","2239","2738","97"
"8","ref2","3016","3121","87"
"3","ref2","2089","3088","91"
"6","ref2","2140","3139","87"
"9","ref2","2725","3001","88"
"6","ref4","9619","9804","90"
"6","ref2","2947","2994","89"
"3","ref1","888","989","99"
"11","ref4","8187","8587","91"
"4","ref1","5144","5205","95"
"11","ref1","2685","2692","90"
"6","ref5","7398","7814","89"
"9","ref1","4674","4795","86"
"3","ref5","4831","5068","95"
"6","ref1","1152","1561","84"
"1","ref4","6619","7602","97"
"5","ref4","7582","7838","98"
"3","ref4","8419","8806","81"
"8","ref4","7411","7648","99"
"8","ref3","1649","1706","86"
"1","ref1","613","679","96"
"6","ref1","6199","6213","91"
"8","ref1","601","634","95"
"5","ref1","454","465","89"
"11","ref5","8051","8202","99"
"12","ref2","2103","3102","99"
"11","ref2","2353","2604","89"
"8","ref5","8025","8129","89"
"3","ref4","9333","9534","99"
"7","ref1","5093","5579","86"
"5","ref4","7814","8096","90"
"1","ref5","4545","4719","96"
"2","ref1","2498","2524","95"
"7","ref2","3778","3977","82"
"3","ref1","5987","6106","86"
"4","ref1","6270","6289","91"
"1","ref2","2427","3122","82"
"9","ref5","6082","6421","96"
"9","ref2","2590","2928","81"
"3","ref3","1822","1907","86"
"4","ref3","1501","1587","81"
"3","ref2","3001","3071","92"
"4","ref1","3164","3291","100"
"2","ref2","2634","3379","90"
"11","ref2","2445","3444","99"
"5","ref3","1811","1833","93"
"4","ref3","1625","1713","97"
"7","ref2","2580","2875","83"
"7","ref3","1530","1570","93"
"3","ref5","8766","9765","89"
"7","ref5","5182","5386","92"
"11","ref2","3823","4042","92"
"10","ref1","7928","8927","95"
"4","ref5","4136","4323","91"
"10","ref1","4777","5049","88"
"5","ref4","7772","8169","86"
"4","ref3","1854","1983","90"
"6","ref1","7957","8306","81"
"11","ref4","9192","9474","99"
"5","ref1","5423","5487","86"
"2","ref1","6820","6844","80"
"6","ref4","6689","7458","92"
"5","ref1","4159","4178","95"
"3","ref4","9200","9517","86"
"8","ref4","8399","8860","89"
"6","ref1","2525","2551","81"
"9","ref4","8912","9005","88"
"6","ref5","8306","8434","94"
"12","ref1","7959","8056","85"
"9","ref1","1826","1856","93"
"11","ref1","2965","3144","98"
"12","ref3","1925","2002","83"
"10","ref4","8854","8961","81"
"12","ref4","6356","7028","99"
"5","ref3","1603","1613","83"
"4","ref1","7502","7802","83"
"6","ref4","7915","8299","91"
"9","ref1","2744","2885","93"
"11","ref5","6643","7131","100"
"12","ref5","8685","9684","93"
"11","ref1","6742","7665","99"
"1","ref1","688","750","99"
"5","ref1","5774","5924","85"
"2","ref2","2694","2738","85"
"8","ref5","5393","6392","99"
"2","ref4","7953","8053","92"
"8","ref4","6204","6460","82"
"12","ref3","1694","1740","88"
"11","ref5","6203","6652","89"
"9","ref4","9772","9963","90"
"11","ref1","6723","6819","81"
"10","ref1","2060","2232","99"
"1","ref1","6269","6651","88"
"2","ref1","1059","1172","85"
"3","ref4","7408","7836","80"
"2","ref1","7519","7619","95"
"12","ref2","2858","3789","98"
"3","ref2","3747","3967","91"
"1","ref1","5880","6318","97"
"3","ref4","6166","6306","98"
"5","ref4","6720","7188","83"
"10","ref2","3758","4131","93"
"10","ref5","5454","6453","90"
"12","ref5","7855","8305","96"
"1","ref1","6704","6726","93"
"2","ref2","3764","4072","94"
"9","ref2","2305","2451","86"
"1","ref4","9226","9460","92"
"5","ref4","6132","6846","90"
"12","ref3","1689","1736","87"
"4","ref2","3509","3807","85"
"2","ref2","2901","3085","93"
"11","ref1","3423","3735","98"
"4","ref1","4154","4183","98"
"4","ref4","7501","7895","94"
"4","ref1","2497","2629","94"
"4","ref5","4879","5053","95"
"1","ref5","6900","7899","98"
"6","ref1","7195","7216","80"
"11","ref3","1746","1777","86"
"3","ref3","1974","1981","85"
"8","ref3","1531","1537","95"
"11","ref3","1906","1944","95"
"3","ref4","7465","7506","92"
"12","ref2","3703","3796","86"
"7","ref4","7869","8324","93"
"3","ref4","6870","7601","96"
"4","ref1","3504","3804","86"
"10","ref4","6083","6602","92"
"4","ref5","7349","8348","98"
"6","ref1","5313","5517","85"
"4","ref1","150","241","100"
"3","ref2","3533","4532","99"
"7","ref5","8251","9250","86"
"8","ref1","6697","6794","83"
"9","ref2","3848","4146","92"
"9","ref1","4927","5010","84"
"11","ref4","6752","6811","93"
"2","ref4","8893","9192","87"
"2","ref2","3699","3970","92"
"4","ref1","7318","7484","81"
"10","ref1","5306","5514","92"
"5","ref3","1798","1832","99"
"11","ref1","385","674","98"
"10","ref1","6186","6342","95"
"11","ref3","1884","1927","93"
"9","ref5","7298","7787","98"
"12","ref1","2456","2477","100"
"9","ref3","1803","1876","90"
"3","ref5","5887","6023","81"
"4","ref2","3385","4384","97"
"12","ref1","3619","3813","80"
"9","ref2","3878","4877","81"
"11","ref5","8201","9200","98"
"10","ref4","8873","8949","98"
"2","ref1","4385","4486","85"
"4","ref3","1678","1749","91"
"3","ref1","6098","6185","100"
"6","ref5","8459","8851","81"
"7","ref4","9492","9673","86"
"11","ref3","1678","1726","91"
"1","ref3","1821","1903","93"
"8","ref1","445","545","97"
"3","ref1","1573","1714","85"
"9","ref2","3322","3908","97"
"5","ref2","2506","2939","88"
"4","ref1","6954","7426","89"
"6","ref2","3583","3629","98"
"12","ref2","3526","3586","88"
"4","ref4","9263","10021","95"
"6","ref3","1577","1776","92"
"2","ref1","1858","1980","94"
"3","ref4","9507","9716","82"
"10","ref1","4980","4997","95"
"2","ref1","4576","4766","83"
"3","ref2","3191","4037","86"
"4","ref4","7550","7888","94"
"6","ref2","2048","2152","91"
"9","ref4","9377","10072","81"
"4","ref4","8111","8523","92"
"12","ref5","6211","7204","88"
"4","ref2","2992","3072","80"
"2","ref4","6185","6599","83"
"12","ref2","2925","3028","94"
"5","ref2","3356","3973","93"
"7","ref2","2973","3146","94"
"4","ref5","4632","4851","100"
"9","ref4","8461","9242","91"
"6","ref1","6230","6436","97"
"6","ref2","2265","3110","86"
"5","ref2","3974","4324","83"
"9","ref4","9905","10491","98"
"4","ref4","7782","7909","80"
"4","ref2","2382","3381","93"
"8","ref4","6283","6450","98"
"11","ref2","2012","2253","91"
"4","ref2","3398","4274","92"
"11","ref4","7892","8021","87"
"7","ref4","6044","6635","94"
"8","ref3","1994","2006","93"
"8","ref5","8683","9595","85"
"5","ref4","9644","9720","95"
"7","ref2","3427","3562","95"
"11","ref5","6124","7123","96"
"4","ref4","9703","9852","86"
"11","ref1","6764","6944","83"
"9","ref1","4845","5002","95"
"11","ref4","9837","10011","88"
"9","ref2","3307","3649","94"
"10","ref2","3441","3762","96"
"9","ref3","1597","1614","88"
"4","ref3","1865","1879","85"
"12","ref2","3600","4141","91"
"2","ref4","9499","10459","90"
"12","ref1","7633","7871","82"
"5","ref4","9852","9952","90"
"3","ref2","3816","3991","100"
"9","ref3","1606","1623","98"
"7","ref2","3896","4534","81"
"7","ref2","3114","3385","85"
"7","ref4","6365","7364","80"
"3","ref2","2885","3744","98"
"2","ref3","1736","1749","88"
"2","ref1","5068","5161","86"
"10","ref2","2790","3129","82"
"6","ref1","7798","7874","100"
"6","ref3","1810","1858","83"
"4","ref1","6066","6114","96"
"9","ref2","2696","2903","94"
"5","ref5","6068","6571","93"
"2","ref4","8192","9028","96"
"12","ref1","2558","2838","85"
"10","ref4","6449","6826","94"
"3","ref4","8314","8776","95"
"2","ref1","6581","6714","98"
"7","ref3","1624","1879","90"
"9","ref1","75","168","88"
"11","ref2","2829","3223","98"
"1","ref4","6256","6638","91"
"1","ref2","2855","3129","83"
"4","ref4","8776","8787","100"
"2","ref1","4661","4729","82"
"3","ref2","2268","2329","90"
"10","ref2","3042","3792","92"
"2","ref1","77","148","83"
"2","ref4","7717","7785","83"
"3","ref4","7307","7596","88"
"6","ref4","6842","7041","98"
"4","ref3","1545","1576","90"
"4","ref3","1565","1594","87"
"1","ref1","3293","3357","80"
"7","ref5","4890","5696","98"
"8","ref1","4417","4507","84"
"11","ref1","6064","6271","80"
"11","ref5","6795","7188","87"
"6","ref1","3863","4085","87"
"4","ref1","258","444","84"
"7","ref2","2437","2899","90"
"3","ref2","3248","3659","83"
"7","ref3","1867","1873","100"
"10","ref1","4247","4335","97"
"6","ref1","4472","4692","85"
"5","ref3","1912","1947","99"
"12","ref2","3340","3826","92"
"6","ref2","2749","3242","87"
"2","ref4","7317","7620","98"
"12","ref1","4800","4924","82"
"3","ref1","7624","7643","87"
"7","ref1","7469","7708","92"
"9","ref2","2542","3541","96"
"3","ref4","6346","6480","98"
"9","ref1","6499","6569","97"
"8","ref2","3599","4070","81"
"7","ref4","8094","8477","84"
"6","ref3","1963","1998","100"
"6","ref2","2044","2415","87"
"3","ref2","2041","2261","84"
"9","ref5","7825","8397","84"
"12","ref2","3649","4648","81"
"7","ref1","4085","4151","85"
"6","ref2","3773","3928","95"
"11","ref2","2113","2237","98"
"2","ref1","5199","5224","88"
"3","ref4","7940","7982","99"
"9","ref3","1529","1782","94"
"2","ref4","6383","6450","81"
"3","ref1","3495","3644","88"
"7","ref3","1953","2055","88"
"11","ref1","5430","5489","85"
"6","ref3","1704","1764","90"
"3","ref3","1990","2135","83"
"9","ref4","8732","9073","86"
"2","ref2","3816","4227","82"
"3","ref1","5340","5380","93"
"7","ref4","9237","9364","83"
"3","ref3","1618","1747","100"
"10","ref1","5334","5706","84"
"1","ref5","4190","4514","96"
"3","ref4","9143","10049","94"
"11","ref3","1908","1965","87"
"11","ref4","7547","7990","81"
"9","ref4","6921","6942","96"
"1","ref1","5714","5738","88"
"1","ref1","1939","2026","96"
"8","ref2","3862","3908","83"
"8","ref2","2147","2552","88"
"4","ref5","4600","4748","90"
"8","ref2","2987","3032","84"
"10","ref2","2113","2406","90"
"11","ref4","8943","9174","91"
"6","ref1","4507","4573","95"
"7","ref2","3249","3996","98"
"2","ref1","3777","3809","81"
"3","ref4","9669","9787","87"
"3","ref2","3076","3472","95"
"5","ref4","6460","6744","90"
"8","ref2","2667","2842","93"
"5","ref1","6630","6704","86"
"7","ref2","2036","2441","84"
"10","ref3","1885","2011","91"
"3","ref1","4631","4829","95"
"10","ref1","6561","6716","99"
"3","ref5","5994","6104","94"
"11","ref1","275","360","91"
"5","ref3","1646","1681","98"
"12","ref2","2063","2360","83"
"1","ref5","8596","9106","96"
"6","ref4","8877","9178","88"
"7","ref3","1768","1778","89"
"7","ref4","6942","7767","92"
"9","ref3","1503","1529","83"
"3","ref3","1871","1931","90"
"7","ref1","195","509","88"
"7","ref1","5999","6191","95"
"5","ref4","9922","10174","94"
"4","ref2","3925","4353","90"
"12","ref4","7435","7796","90"
"12","ref4","6793","6940","82"
"9","ref1","5115","5232","98"
"10","ref2","3776","4590","96"
"4","ref5","7483","8482","89"
"5","ref3","1764","1849","95"
"2","ref2","3927","3972","95"
"8","ref4","7039","7164","81"
