"channel","reference","start","end","identity"
"6","ref2","2083","3082","85"
"9","ref1","6368","6425","92"
"11","ref2","3402","3821","83"
"12","ref2","3579","3684","87"
"6","ref1","1285","1549","92"
"12","ref4","6163","6259","86"
"7","ref4","9101","9128","87"
"5","ref1","7820","7903","100"
"12","ref3","1860","1909","96"
"1","ref2","3710","4191","88"
"5","ref1","6307","6350","94"
"8","ref4","8682","8952","96"
"1","ref2","2148","2280","82"
"12","ref1","4805","5039","81"
"10","ref2","2289","2615","86"
"12","ref2","2593","3140","88"
"2","ref2","2998","3034","94"
"6","ref2","3089","3382","85"
"9","ref1","808","829","88"
"11","ref4","6199","6984","99"
"3","ref1","5512","6182","90"
"1","ref2","2577","3576","85"
"9","ref3","1759","1843","84"
"1","ref3","1648","1687","86"
"11","ref3","1556","1637","94"
"1","ref3","1970","1993","91"
"11","ref1","342","384","85"
"7","ref4","8329","9118","85"
"3","ref1","222","248","84"
"6","ref4","8880","8995","86"
"5","ref3","1765","1853","90"
"6","ref1","1328","1409","93"
"11","ref1","1828","1938","86"
"3","ref1","2887","3293","96"
"9","ref3","1511","1557","94"
"3","ref1","2534","2868","94"
"10","ref1","5937","5987","96"
"9","ref2","2252","2733","90"
"12","ref2","3230","3283","82"
"8","ref1","5988","6029","85"
"4","ref4","9065","9226","87"
"1","ref1","6522","6566","81"
"6","ref2","3753","3798","98"
"5","ref3","1874","1912","89"
"5","ref1","3748","3818","88"
"5","ref3","1845","1958","89"
"12","ref1","1145","1157","81"
"7","ref5","4612","4836","83"
"5","ref2","2346","2499","88"
"12","ref4","7457","7640","93"
"7","ref1","4311","4532","85"
"1","ref3","1845","1885","83"
"4","ref4","9492","9502","82"
"6","ref1","503","704","85"
"10","ref4","7993","8230","91"
"3","ref1","2653","2694","98"
"10","ref1","2016","2106","82"
"7","ref1","5458","5494","80"
"5","ref1","5586","5776","83"
"5","ref2","2612","3033","92"
"8","ref1","356","729","92"
"9","ref4","6006","6280","100"
"8","ref2","3640","4055","82"
"8","ref2","2484","2737","81"
"9","ref4","7277","7580","95"
"1","ref1","6265","6301","90"
"8","ref2","2340","2603","97"
"1","ref1","3570","3637","92"
"7","ref3","1580","1654","81"
"1","ref2","2633","2714","94"
"4","ref2","2769","2864","89"
"1","ref1","4395","4480","91"
"5","ref1","7969","8294","98"
"8","ref1","6483","6515","92"
"6","ref2","3944","4525","93"
"10","ref2","3882","4063","97"
"8","ref4","7853","8124","90"
"8","ref4","9240","9410","92"
"6","ref4","6962","7036","99"
"10","ref2","2428","2882","87"
"9","ref4","9600","10127","88"
"4","ref4","9030","9079","85"
"10","ref3","1695","2172","87"
"7","ref4","9940","10006","94"
"6","ref1","7188","7530","80"
"3","ref5","7331","7594","92"
"12","ref5","7194","7288","86"
"7","ref1","6450","6552","85"
"3","ref3","1516","1543","98"
"10","ref4","6590","7589","89"
"8","ref2","3276","4275","96"
"12","ref1","2722","3721","91"
"6","ref1","6631","6694","97"
"12","ref1","847","915","86"
"7","ref1","7801","7818","90"
"9","ref2","3268","3930","95"
"2","ref3","1772","1928","86"
"7","ref1","7707","7759","91"
"6","ref2","3476","3758","90"
"5","ref4","7637","7690","87"
"11","ref3","1547","1605","87"
"8","ref3","1965","2344","81"
"3","ref2","2772","2853","89"
"11","ref1","5274","5390","85"
"5","ref3","1632","1662","96"
"8","ref2","3676","3775","96"
"10","ref4","7542","7674","89"
"5","ref3","1803","1820","92"
"12","ref5","4196","5195","99"
"11","ref4","8848","8975","80"
"11","ref4","8810","9407","83"
"2","ref4","6398","6608","87"
"12","ref2","3407","3734","87"
"7","ref2","2635","3634","94"
"11","ref2","3668","3768","97"
"9","ref4","8294","8353","95"
"8","ref2","3083","3551","96"
"9","ref3","1579","1586","88"
"4","ref1","3537","3565","99"
"9","ref1","7735","7861","99"
"9","ref4","9729","9883","92"
"1","ref4","9661","9989","83"
"5","ref3","1598","1725","99"
"4","ref1","1302","1655","86"
"2","ref4","7804","8011","99"
"4","ref5","7816","8091","89"
"1","ref3","1723","1787","99"
"6","ref2","2433","2927","98"
"3","ref1","2723","2742","94"
"6","ref4","6037","6086","93"
"4","ref4","6041","6150","86"
"4","ref1","6557","6723","88"
"10","ref2","2202","2358","90"
"11","ref3","1841","2028","89"
"7","ref5","8823","9059","93"
"5","ref4","6503","6675","85"
"1","ref4","9755","9780","86"
"1","ref1","5638","5711","98"
"2","ref4","7345","7768","99"
"12","ref2","2796","2911","84"
"12","ref2","3549","4526","98"
"11","ref4","7523","7666","87"
"10","ref4","7055","7354","98"
"11","ref1","5179","5183","87"
