"channel","reference","start","end","identity"
"2","ref2","2161","2244","80"
"1","ref4","8067","8268","82"
"11","ref4","7763","7775","80"
"3","ref4","9093","9304","98"
"11","ref1","5704","5759","95"
"12","ref3","1680","1721","94"
"8","ref1","22","160","92"
"8","ref5","7154","7469","82"
"12","ref5","6238","6624","99"
"12","ref1","3933","3957","84"
"8","ref2","2698","2873","96"
"2","ref5","6976","7305","87"
"4","ref3","1680","1703","92"
"12","ref3","1947","1976","95"
"11","ref1","330","999","80"
"1","ref2","3187","3300","97"
"8","ref3","1623","1761","84"
"1","ref4","8287","8702","86"
"12","ref3","1900","1933","88"
"3","ref2","3628","4627","89"
"10","ref4","9031","9548","82"
"3","ref2","3692","3902","93"
"6","ref4","7816","8016","85"
"11","ref3","1706","1726","100"
"7","ref1","1550","1653","82"
"10","ref2","2456","2522","98"
"1","ref1","5791","5915","93"
"12","ref3","1754","1787","98"
"4","ref5","6649","6996","99"
"10","ref2","3804","4803","81"
"3","ref4","8846","9116","80"
"12","ref3","1784","1799","86"
"3","ref3","1913","2006","82"
"2","ref1","6176","6209","97"
"11","ref3","1988","1993","94"
"12","ref1","7151","7203","81"
"3","ref3","1727","1754","95"
"2","ref2","2039","2926","84"
"7","ref2","2741","3382","83"
"2","ref4","8985","9025","82"
"11","ref1","7161","7268","99"
"11","ref1","6182","6214","91"
"7","ref4","8071","8275","99"
"7","ref4","6103","6978","83"
"10","ref1","2228","2446","88"
"2","ref4","9050","9060","98"
"6","ref1","879","1511","85"
"6","ref4","6144","6765","100"
"7","ref2","2752","2811","100"
"1","ref1","4088","4285","100"
"9","ref2","3642","3979","92"
"3","ref3","1948","2038","94"
"3","ref5","4241","5046","93"
"8","ref4","7815","8049","88"
"2","ref1","5239","5501","95"
"2","ref2","2977","3491","94"
"11","ref1","6426","6768","84"
"3","ref2","2053","2159","97"
"12","ref1","5706","5722","80"
"5","ref4","8850","9161","81"
"2","ref2","2906","3905","91"
"7","ref3","1545","1568","80"
"8","ref1","4385","4450","81"
"10","ref1","382","478","85"
"6","ref4","7152","7355","88"
"12","ref1","1658","1830","82"
"1","ref3","1514","1672","94"
"10","ref1","2611","2634","91"
"8","ref2","3822","4196","93"
"3","ref5","5486","6098","100"
"9","ref2","3995","4064","86"
"12","ref4","9203","9921","80"
"12","ref4","8237","9236","93"
"2","ref4","6012","6437","93"
"7","ref2","2109","2243","98"
"9","ref2","3124","4123","99"
"1","ref4","8231","8437","94"
"5","ref4","6223","6436","94"
"7","ref4","7603","8002","96"
"2","ref2","3628","4087","83"
"5","ref3","1921","1997","98"
"2","ref4","9030","9078","83"
"4","ref1","4386","4455","88"
